sample_id,task_id,ground_truth,base_nll,single0_nll,single1_nll,pair_l2_nll,pair_direct_sum_nll,rank16_nll,base_prediction,single0_prediction,single1_prediction,pair_l2_prediction,pair_direct_sum_prediction,rank16_prediction,base_correct,single0_correct,single1_correct,pair_l2_correct,pair_direct_sum_correct,rank16_correct,best_single_selection,best_single_nll,best_single_correct,pair_best_selection,pair_best_nll,pair_best_correct,synergy,pair_minus_rank16_nll,pair_exclusive_nll,oracle_a_selection,oracle_a_nll,oracle_a_correct,oracle_b_selection,oracle_b_nll,oracle_b_correct
UCIT/IconQA:64,UCIT/IconQA,3,0.5332346558570862,0.6686463356018066,0.2537477910518646,0.546592652797699,0.69692462682724,0.27591997385025024,3,3,4,4,4,4,True,True,False,False,False,False,single1,0.2537477910518646,False,pair_l2,0.546592652797699,False,-0.29284486174583435,0.27067267894744873,False,single1,0.2537477910518646,False,rank16,0.27591997385025024,False
UCIT/IconQA:72826,UCIT/IconQA,2,0.4392533600330353,0.49166712164878845,0.18894076347351074,0.17137472331523895,0.30059683322906494,0.08635980635881424,3,3,2,2,1,2,False,False,True,True,False,True,single1,0.18894076347351074,True,pair_l2,0.17137472331523895,True,0.01756604015827179,0.08501491695642471,False,pair_l2,0.17137472331523895,True,rank16,0.08635980635881424,True
UCIT/IconQA:58143,UCIT/IconQA,3,3.8640871047973633,3.722783327102661,7.0730420702602714e-06,0.00031704071443527937,1.9430803149589337e-05,1.1205564987903927e-05,The bean is about 1 inch long.,The bean is about 3 inches long.,3,3,3,3,False,False,True,True,True,True,single1,7.0730420702602714e-06,True,pair_direct_sum,1.9430803149589337e-05,True,-1.2357761079329066e-05,8.225238161685411e-06,False,single1,7.0730420702602714e-06,True,rank16,1.1205564987903927e-05,True
UCIT/IconQA:9694,UCIT/IconQA,1,0.021871639415621758,1.2622597217559814,0.0004781242460012436,0.0006671858136542141,0.0036907310131937265,0.0006602029898203909,1,Cone,1,1,1,1,True,False,True,True,True,True,single1,0.0004781242460012436,True,pair_l2,0.0006671858136542141,True,-0.00018906156765297055,6.982823833823204e-06,False,single1,0.0004781242460012436,True,rank16,0.0006602029898203909,True
UCIT/IconQA:89531,UCIT/IconQA,0,0.865241527557373,1.4821847677230835,0.13594485819339752,0.17547686398029327,0.14382071793079376,0.05625675991177559,2,Steam locomotive,0,0,0,0,False,False,True,True,True,True,single1,0.13594485819339752,True,pair_direct_sum,0.14382071793079376,True,-0.00787585973739624,0.08756395801901817,False,single1,0.13594485819339752,True,rank16,0.05625675991177559,True
UCIT/IconQA:93797,UCIT/IconQA,1,0.5909411311149597,1.1594183444976807,0.17438995838165283,0.2753349840641022,0.2525555193424225,0.07514367252588272,Solid,Triangle,1,0,0,1,False,False,True,False,False,True,single1,0.17438995838165283,True,pair_direct_sum,0.2525555193424225,False,-0.07816556096076965,0.17741184681653976,False,single1,0.17438995838165283,True,rank16,0.07514367252588272,True
UCIT/IconQA:46016,UCIT/IconQA,6,0.9049699902534485,0.8115397095680237,0.38609740138053894,0.4647524654865265,0.41110944747924805,0.3462238013744354,10,10,5,6,6,6,False,False,False,True,True,True,single1,0.38609740138053894,False,pair_direct_sum,0.41110944747924805,True,-0.025012046098709106,0.06488564610481262,False,single1,0.38609740138053894,False,rank16,0.3462238013744354,True
UCIT/IconQA:60562,UCIT/IconQA,8,0.8437970280647278,0.9384765028953552,0.7302031517028809,0.7211770415306091,0.7802687287330627,0.6187084317207336,6,5,10,10,6,6,False,False,False,False,False,False,single1,0.7302031517028809,False,pair_l2,0.7211770415306091,False,0.009026110172271729,0.10246860980987549,False,pair_l2,0.7211770415306091,False,rank16,0.6187084317207336,False
UCIT/IconQA:42322,UCIT/IconQA,3,0.6807393431663513,0.6545368432998657,0.005398718174546957,0.04181506857275963,0.004933405201882124,0.07522868365049362,1,1,3,3,3,3,False,False,True,True,True,True,single1,0.005398718174546957,True,pair_direct_sum,0.004933405201882124,True,0.00046531297266483307,-0.0702952784486115,True,pair_direct_sum,0.004933405201882124,True,pair_direct_sum,0.004933405201882124,True
UCIT/IconQA:84929,UCIT/IconQA,1,1.5166587829589844,2.5928783416748047,0.00878261961042881,0.023332558572292328,0.002541884547099471,0.07516060769557953,No,No,1,1,1,1,False,False,True,True,True,True,single1,0.00878261961042881,True,pair_direct_sum,0.002541884547099471,True,0.006240735063329339,-0.07261872314848006,True,pair_direct_sum,0.002541884547099471,True,pair_direct_sum,0.002541884547099471,True
UCIT/IconQA:43854,UCIT/IconQA,1,0.4717099666595459,0.8271415829658508,2.1576197468675673e-05,0.14293719828128815,0.000279469444649294,0.0005848444416187704,1,0,1,1,1,1,True,False,True,True,True,True,single1,2.1576197468675673e-05,True,pair_direct_sum,0.000279469444649294,True,-0.00025789324718061835,-0.00030537499696947634,False,single1,2.1576197468675673e-05,True,pair_direct_sum,0.000279469444649294,True
UCIT/IconQA:69599,UCIT/IconQA,6,1.21855890750885,1.1970471143722534,0.44434747099876404,0.6157652735710144,0.40574952960014343,0.3035438060760498,2,2,5,5,5,5,False,False,False,False,False,False,single1,0.44434747099876404,False,pair_direct_sum,0.40574952960014343,False,0.038597941398620605,0.10220572352409363,False,pair_direct_sum,0.40574952960014343,False,rank16,0.3035438060760498,False
UCIT/IconQA:86725,UCIT/IconQA,0,1.3203338384628296,1.288191318511963,0.22033147513866425,0.20516477525234222,0.20835866034030914,0.22719383239746094,1,1,0,0,0,0,False,False,True,True,True,True,single1,0.22033147513866425,True,pair_l2,0.20516477525234222,True,0.015166699886322021,-0.022029057145118713,True,pair_l2,0.20516477525234222,True,pair_l2,0.20516477525234222,True
UCIT/IconQA:106130,UCIT/IconQA,1,0.018914243206381798,0.2408880740404129,9.775038051884621e-06,3.548294262145646e-05,1.2596251508512069e-05,4.291514414944686e-06,1,1,1,1,1,1,True,True,True,True,True,True,single1,9.775038051884621e-06,True,pair_direct_sum,1.2596251508512069e-05,True,-2.821213456627447e-06,8.304737093567383e-06,False,single1,9.775038051884621e-06,True,rank16,4.291514414944686e-06,True
UCIT/IconQA:2823,UCIT/IconQA,1,1.3497377634048462,2.38387393951416,0.0006467195344157517,0.1920037716627121,0.19199220836162567,6.393000512616709e-05,No,No,1,1,1,1,False,False,True,True,True,True,single1,0.0006467195344157517,True,pair_direct_sum,0.19199220836162567,True,-0.19134548882720992,0.1919282783564995,False,single1,0.0006467195344157517,True,rank16,6.393000512616709e-05,True
UCIT/IconQA:94718,UCIT/IconQA,2,0.4645823538303375,0.4285959303379059,0.00048046649317257106,0.0006634996389038861,0.00033683693618513644,0.0005343109951354563,3,3,2,2,2,2,False,False,True,True,True,True,single1,0.00048046649317257106,True,pair_direct_sum,0.00033683693618513644,True,0.00014362955698743463,-0.00019747405895031989,True,pair_direct_sum,0.00033683693618513644,True,pair_direct_sum,0.00033683693618513644,True
UCIT/IconQA:34781,UCIT/IconQA,3,0.1596471220254898,0.320100337266922,0.0005615210975520313,0.0023771829437464476,0.0010098476195707917,0.00020553321519400924,3,2,3,3,3,3,True,False,True,True,True,True,single1,0.0005615210975520313,True,pair_direct_sum,0.0010098476195707917,True,-0.00044832652201876044,0.0008043144043767825,False,single1,0.0005615210975520313,True,rank16,0.00020553321519400924,True
UCIT/IconQA:22261,UCIT/IconQA,3,0.44999733567237854,0.5813751816749573,0.00020402423979248852,0.0019039338221773505,0.00014194846153259277,0.0010913618607446551,1,1,3,3,3,3,False,False,True,True,True,True,single1,0.00020402423979248852,True,pair_direct_sum,0.00014194846153259277,True,6.207577825989574e-05,-0.0009494133992120624,True,pair_direct_sum,0.00014194846153259277,True,pair_direct_sum,0.00014194846153259277,True
UCIT/IconQA:79925,UCIT/IconQA,1,0.42271360754966736,1.3922744989395142,0.17439524829387665,0.567155659198761,0.6367542147636414,0.46872425079345703,0,Purple,1,0,0,0,False,False,True,False,False,False,single1,0.17439524829387665,True,pair_l2,0.567155659198761,False,-0.39276041090488434,0.09843140840530396,False,single1,0.17439524829387665,True,rank16,0.46872425079345703,False
UCIT/IconQA:75902,UCIT/IconQA,2,0.6886739134788513,0.7785939574241638,0.02630094438791275,0.10530673712491989,0.014347928576171398,0.020656725391745567,1,1,2,2,2,2,False,False,True,True,True,True,single1,0.02630094438791275,True,pair_direct_sum,0.014347928576171398,True,0.011953015811741352,-0.006308796815574169,True,pair_direct_sum,0.014347928576171398,True,pair_direct_sum,0.014347928576171398,True
UCIT/IconQA:84388,UCIT/IconQA,6,0.7913373112678528,0.9760643839836121,0.6762036681175232,0.2792622148990631,0.28114810585975647,0.41026806831359863,3,3,5,5,5,5,False,False,False,False,False,False,single1,0.6762036681175232,False,pair_l2,0.2792622148990631,False,0.3969414532184601,-0.13100585341453552,True,pair_l2,0.2792622148990631,False,pair_l2,0.2792622148990631,False
UCIT/IconQA:87473,UCIT/IconQA,4,0.4989269971847534,0.6707860827445984,0.06121259927749634,0.10066884756088257,0.052445825189352036,0.05443863943219185,3,3,4,4,4,4,False,False,True,True,True,True,single1,0.06121259927749634,True,pair_direct_sum,0.052445825189352036,True,0.008766774088144302,-0.0019928142428398132,True,pair_direct_sum,0.052445825189352036,True,pair_direct_sum,0.052445825189352036,True
UCIT/IconQA:5166,UCIT/IconQA,3,1.582638144493103,1.544244408607483,0.00036136587732471526,0.3310435116291046,0.009370059706270695,0.0005720710032619536,12,12,3,4,3,3,False,False,True,False,True,True,single1,0.00036136587732471526,True,pair_direct_sum,0.009370059706270695,True,-0.00900869382894598,0.008797988703008741,False,single1,0.00036136587732471526,True,rank16,0.0005720710032619536,True
UCIT/IconQA:44631,UCIT/IconQA,1,1.0790289640426636,2.461451292037964,2.455626781738829e-05,0.0010798078728839755,5.165407492313534e-05,5.304411388351582e-05,No,Yes,1,1,1,1,False,False,True,True,True,True,single1,2.455626781738829e-05,True,pair_direct_sum,5.165407492313534e-05,True,-2.709780710574705e-05,-1.3900389603804797e-06,False,single1,2.455626781738829e-05,True,pair_direct_sum,5.165407492313534e-05,True
UCIT/IconQA:88458,UCIT/IconQA,0,1.059844732284546,1.1031886339187622,0.4939928948879242,0.6049928665161133,0.584510862827301,0.4434458017349243,2,89,2,2,2,2,False,False,False,False,False,False,single1,0.4939928948879242,False,pair_direct_sum,0.584510862827301,False,-0.09051796793937683,0.1410650610923767,False,single1,0.4939928948879242,False,rank16,0.4434458017349243,False
UCIT/IconQA:88666,UCIT/IconQA,0,0.794712245464325,1.4245901107788086,2.6026376872323453e-05,0.0001866298698587343,3.32180607074406e-05,1.1523546845637611e-06,1,Green,0,0,0,0,False,False,True,True,True,True,single1,2.6026376872323453e-05,True,pair_direct_sum,3.32180607074406e-05,True,-7.191683835117146e-06,3.206570602287684e-05,False,single1,2.6026376872323453e-05,True,rank16,1.1523546845637611e-06,True
UCIT/IconQA:76200,UCIT/IconQA,2,2.468066930770874,2.4543843269348145,0.016305740922689438,0.300320029258728,0.178411602973938,0.01849876344203949,The clip is 3 cubes long.,The clip is 10 cubes long.,2,3,2,2,False,False,True,False,True,True,single1,0.016305740922689438,True,pair_direct_sum,0.178411602973938,True,-0.16210586205124855,0.1599128395318985,False,single1,0.016305740922689438,True,rank16,0.01849876344203949,True
UCIT/IconQA:87785,UCIT/IconQA,1,0.5083070993423462,1.2678483724594116,0.0762559249997139,0.7605020403862,0.5168382525444031,0.01183661725372076,2,Space shuttle,1,0,0,1,False,False,True,False,False,True,single1,0.0762559249997139,True,pair_direct_sum,0.5168382525444031,False,-0.4405823275446892,0.5050016352906823,False,single1,0.0762559249997139,True,rank16,0.01183661725372076,True
UCIT/IconQA:87215,UCIT/IconQA,1,0.34015360474586487,0.9939615726470947,0.27542349696159363,0.23121966421604156,0.25262272357940674,0.21093784272670746,1,Scott,0,1,1,1,True,False,False,True,True,True,single1,0.27542349696159363,False,pair_l2,0.23121966421604156,True,0.04420383274555206,0.020281821489334106,False,pair_l2,0.23121966421604156,True,rank16,0.21093784272670746,True
UCIT/IconQA:54741,UCIT/IconQA,0,1.7836047410964966,1.1707453727722168,3.9376500353682786e-05,3.115208164672367e-05,1.1364431884430815e-05,5.761745796917239e-06,0. 9:00 A.M.,0. 9:00 A.M.,0,0,0,0,False,False,True,True,True,True,single1,3.9376500353682786e-05,True,pair_direct_sum,1.1364431884430815e-05,True,2.801206846925197e-05,5.602686087513575e-06,False,pair_direct_sum,1.1364431884430815e-05,True,rank16,5.761745796917239e-06,True
UCIT/IconQA:91751,UCIT/IconQA,1,0.5269996523857117,0.5942104458808899,0.31911930441856384,0.4292715787887573,0.42898502945899963,0.10712889581918716,3,1,2,2,2,1,False,True,False,False,False,True,single1,0.31911930441856384,False,pair_direct_sum,0.42898502945899963,False,-0.10986572504043579,0.32185613363981247,False,single1,0.31911930441856384,False,rank16,0.10712889581918716,True
UCIT/IconQA:79858,UCIT/IconQA,3,3.842055320739746,3.9559288024902344,5.642128598992713e-05,0.023403406143188477,0.004176695365458727,3.516512879286893e-05,The nail is about 1 inch long.,The nail is approximately 1 inch long.,3,3,3,3,False,False,True,True,True,True,single1,5.642128598992713e-05,True,pair_direct_sum,0.004176695365458727,True,-0.0041202740794688,0.004141530236665858,False,single1,5.642128598992713e-05,True,rank16,3.516512879286893e-05,True
UCIT/IconQA:55084,UCIT/IconQA,1,0.028573540970683098,0.24806620180606842,5.5705924751237035e-05,0.00043296682997606695,8.538280235370621e-05,8.582965165260248e-06,1,1,1,1,1,1,True,True,True,True,True,True,single1,5.5705924751237035e-05,True,pair_direct_sum,8.538280235370621e-05,True,-2.9676877602469176e-05,7.679983718844596e-05,False,single1,5.5705924751237035e-05,True,rank16,8.582965165260248e-06,True
UCIT/IconQA:66043,UCIT/IconQA,1,0.6925758719444275,0.440586656332016,0.2109130620956421,0.23109190165996552,0.19201605021953583,0.12897485494613647,0. even,0,1,1,1,1,False,False,True,True,True,True,single1,0.2109130620956421,True,pair_direct_sum,0.19201605021953583,True,0.018897011876106262,0.06304119527339935,False,pair_direct_sum,0.19201605021953583,True,rank16,0.12897485494613647,True
UCIT/IconQA:74053,UCIT/IconQA,0,1.3470102548599243,0.46433499455451965,0.000148025355883874,0.008776858448982239,0.0013639818644151092,9.054722613655031e-05,1,0,0,0,0,0,False,True,True,True,True,True,single1,0.000148025355883874,True,pair_direct_sum,0.0013639818644151092,True,-0.0012159565085312352,0.0012734346382785589,False,single1,0.000148025355883874,True,rank16,9.054722613655031e-05,True
UCIT/IconQA:67792,UCIT/IconQA,4,0.334283709526062,0.21987415850162506,0.3045846223831177,0.1489601880311966,0.25515052676200867,0.1013801172375679,4,4,2,4,2,4,True,True,False,True,False,True,single0,0.21987415850162506,True,pair_l2,0.1489601880311966,True,0.07091397047042847,0.04758007079362869,False,pair_l2,0.1489601880311966,True,rank16,0.1013801172375679,True
UCIT/IconQA:1263,UCIT/IconQA,11,1.0952928066253662,0.9539288282394409,0.5255119800567627,0.6434586048126221,0.34630003571510315,0.33526474237442017,100,12,12,14,12,12,False,False,False,False,False,False,single1,0.5255119800567627,False,pair_direct_sum,0.34630003571510315,False,0.17921194434165955,0.011035293340682983,False,pair_direct_sum,0.34630003571510315,False,rank16,0.33526474237442017,False
UCIT/IconQA:36967,UCIT/IconQA,1,0.6356409788131714,0.6342961192131042,0.3223297894001007,0.31138020753860474,0.325323224067688,0.1629701405763626,2,2,0,0,0,1,False,False,False,False,False,True,single1,0.3223297894001007,False,pair_l2,0.31138020753860474,False,0.010949581861495972,0.14841006696224213,False,pair_l2,0.31138020753860474,False,rank16,0.1629701405763626,True
UCIT/IconQA:57797,UCIT/IconQA,0,0.504234790802002,1.259017825126648,0.1580497771501541,0.19200588762760162,0.14291466772556305,0.0839880034327507,1,Open,0,0,0,0,False,False,True,True,True,True,single1,0.1580497771501541,True,pair_direct_sum,0.14291466772556305,True,0.015135109424591064,0.05892666429281235,False,pair_direct_sum,0.14291466772556305,True,rank16,0.0839880034327507,True
UCIT/IconQA:24153,UCIT/IconQA,1,0.2592860162258148,0.6961080431938171,9.65584422374377e-06,0.00011267515947110951,5.793179661850445e-05,2.066290335278609e-06,1,Green,1,1,1,1,True,False,True,True,True,True,single1,9.65584422374377e-06,True,pair_direct_sum,5.793179661850445e-05,True,-4.827595239476068e-05,5.586550628322584e-05,False,single1,9.65584422374377e-06,True,rank16,2.066290335278609e-06,True
UCIT/IconQA:68791,UCIT/IconQA,6,0.8208801746368408,0.9672309756278992,0.3257444202899933,0.3321206569671631,0.14497046172618866,0.11713545769453049,4,4,5,5,6,6,False,False,False,False,True,True,single1,0.3257444202899933,False,pair_direct_sum,0.14497046172618866,True,0.18077395856380463,0.027835004031658173,False,pair_direct_sum,0.14497046172618866,True,rank16,0.11713545769453049,True
UCIT/IconQA:70021,UCIT/IconQA,1,5.440723419189453,5.393012523651123,0.006266613025218248,0.028490232303738594,0.002732690656557679,0.004464419092983007,"In the image, there are four elephants standing near a body of water. The text above the elephants reads, ""There are 4 elephants. Then, 3 elephants walk away. Subtract to find how many elephants stay."" This implies that three elephants will leave, and the remaining elephants will stay. The elephants are in a line, with one on the left, one in the middle, and two on the right side of the image.","The image shows a herd of four elephants standing near a watering hole. The elephants are enjoying their time in the water, with some of them even playing. Suddenly, three elephants decide to walk away, leaving behind the remaining elephants. To find out how many elephants stay, we need to subtract the number of elephants that have left from the initial number of four elephants. In this case, there are three elephants that have left, so the remaining elephants are one.",1,1,1,1,False,False,True,True,True,True,single1,0.006266613025218248,True,pair_direct_sum,0.002732690656557679,True,0.003533922368660569,-0.0017317284364253283,True,pair_direct_sum,0.002732690656557679,True,pair_direct_sum,0.002732690656557679,True
UCIT/IconQA:27237,UCIT/IconQA,1,0.49096524715423584,0.9567580223083496,2.3801369025022723e-05,0.0005612928071059287,5.773341399617493e-05,4.033008008264005e-05,0,White,1,1,1,1,False,False,True,True,True,True,single1,2.3801369025022723e-05,True,pair_direct_sum,5.773341399617493e-05,True,-3.393204497115221e-05,1.740333391353488e-05,False,single1,2.3801369025022723e-05,True,rank16,4.033008008264005e-05,True
UCIT/IconQA:90087,UCIT/IconQA,0,1.2750637531280518,1.1301931142807007,0.2642544209957123,0.3922610282897949,0.2548631727695465,0.20745737850666046,4,4,0,4,0,0,False,False,True,False,True,True,single1,0.2642544209957123,True,pair_direct_sum,0.2548631727695465,True,0.009391248226165771,0.04740579426288605,False,pair_direct_sum,0.2548631727695465,True,rank16,0.20745737850666046,True
UCIT/IconQA:50862,UCIT/IconQA,1,0.33329740166664124,0.6375096440315247,0.2310926914215088,0.14293454587459564,0.1580449938774109,0.1161671057343483,1,Open,0,1,1,1,True,False,False,True,True,True,single1,0.2310926914215088,False,pair_l2,0.14293454587459564,True,0.08815814554691315,0.026767440140247345,False,pair_l2,0.14293454587459564,True,rank16,0.1161671057343483,True
UCIT/IconQA:49967,UCIT/IconQA,2,0.10879149287939072,0.49729809165000916,0.00624928018078208,0.06870870292186737,0.03962072357535362,0.00512729911133647,2,Paw,2,2,2,2,True,False,True,True,True,True,single1,0.00624928018078208,True,pair_direct_sum,0.03962072357535362,True,-0.03337144339457154,0.03449342446401715,False,single1,0.00624928018078208,True,rank16,0.00512729911133647,True
UCIT/IconQA:36370,UCIT/IconQA,1,0.3389767110347748,1.1177473068237305,0.4943765103816986,0.48820364475250244,0.44642210006713867,0.2757938802242279,2,Missile,0,0,0,0,False,False,False,False,False,False,single1,0.4943765103816986,False,pair_direct_sum,0.44642210006713867,False,0.047954410314559937,0.17062821984291077,False,base,0.3389767110347748,False,rank16,0.2757938802242279,False
UCIT/IconQA:27130,UCIT/IconQA,1,1.2068203687667847,2.5651493072509766,0.0005320042837411165,0.002568349475041032,0.00027911216602660716,0.016240982338786125,No,Yes,1,1,1,1,False,False,True,True,True,True,single1,0.0005320042837411165,True,pair_direct_sum,0.00027911216602660716,True,0.00025289211771450937,-0.015961870172759518,True,pair_direct_sum,0.00027911216602660716,True,pair_direct_sum,0.00027911216602660716,True
UCIT/IconQA:34039,UCIT/IconQA,1,1.1682454347610474,2.390800714492798,1.7682361431070603e-05,0.009929260239005089,0.0019818071741610765,1.6848011000547558e-05,No,No,1,1,1,1,False,False,True,True,True,True,single1,1.7682361431070603e-05,True,pair_direct_sum,0.0019818071741610765,True,-0.001964124812730006,0.001964959163160529,False,single1,1.7682361431070603e-05,True,rank16,1.6848011000547558e-05,True
UCIT/IconQA:44940,UCIT/IconQA,1,0.6834775805473328,0.7739377021789551,0.2573821246623993,0.3326916992664337,0.3338296413421631,0.19322259724140167,2,2,0,0,0,1,False,False,False,False,False,True,single1,0.2573821246623993,False,pair_l2,0.3326916992664337,False,-0.07530957460403442,0.13946910202503204,False,single1,0.2573821246623993,False,rank16,0.19322259724140167,True
UCIT/IconQA:46227,UCIT/IconQA,3,0.37361952662467957,0.43114304542541504,0.00019314291421324015,0.00037629122380167246,7.231266499729827e-05,0.00012824473378714174,2,2,3,3,3,3,False,False,True,True,True,True,single1,0.00019314291421324015,True,pair_direct_sum,7.231266499729827e-05,True,0.00012083024921594188,-5.593206878984347e-05,True,pair_direct_sum,7.231266499729827e-05,True,pair_direct_sum,7.231266499729827e-05,True
UCIT/IconQA:66891,UCIT/IconQA,4,0.6198153495788574,0.7594093680381775,0.09447390586137772,0.23862199485301971,0.3119538128376007,0.044687096029520035,2,2,4,4,5,4,False,False,True,True,False,True,single1,0.09447390586137772,True,pair_l2,0.23862199485301971,True,-0.144148088991642,0.19393489882349968,False,single1,0.09447390586137772,True,rank16,0.044687096029520035,True
UCIT/IconQA:49949,UCIT/IconQA,1,1.4004663228988647,2.2353715896606445,0.2109074592590332,0.2525613009929657,0.29938992857933044,0.23107390105724335,No,No,1,0,0,0,False,False,True,False,False,False,single1,0.2109074592590332,True,pair_l2,0.2525613009929657,False,-0.041653841733932495,0.02148739993572235,False,single1,0.2109074592590332,True,rank16,0.23107390105724335,False
UCIT/IconQA:66128,UCIT/IconQA,0,2.521862506866455,2.661911964416504,0.629457414150238,0.5418554544448853,0.5599660873413086,0.2707173526287079,2,2,2,2,2,2,False,False,False,False,False,False,single1,0.629457414150238,False,pair_l2,0.5418554544448853,False,0.08760195970535278,0.27113810181617737,False,pair_l2,0.5418554544448853,False,rank16,0.2707173526287079,False
UCIT/IconQA:7272,UCIT/IconQA,0,0.4623970687389374,1.6993719339370728,0.006856438238173723,0.012704710476100445,0.0028797397390007973,0.00034894223790615797,1,Pink,0,0,0,0,False,False,True,True,True,True,single1,0.006856438238173723,True,pair_direct_sum,0.0028797397390007973,True,0.003976698499172926,0.0025307975010946393,False,pair_direct_sum,0.0028797397390007973,True,rank16,0.00034894223790615797,True
UCIT/IconQA:80412,UCIT/IconQA,0,1.6175295114517212,2.982060194015503,3.699258741107769e-05,0.014340805821120739,0.00016379340377170593,4.132568392378744e-06,No,Yes,0,0,0,0,False,False,True,True,True,True,single1,3.699258741107769e-05,True,pair_direct_sum,0.00016379340377170593,True,-0.00012680081636062823,0.00015966083537932718,False,single1,3.699258741107769e-05,True,rank16,4.132568392378744e-06,True
UCIT/IconQA:56228,UCIT/IconQA,0,1.055817723274231,0.7147265076637268,0.0001712599623715505,0.0014068889431655407,0.00016534292080905288,0.00017650263907853514,0.yellow,Yellow,0,0,0,0,False,False,True,True,True,True,single1,0.0001712599623715505,True,pair_direct_sum,0.00016534292080905288,True,5.917041562497616e-06,-1.1159718269482255e-05,True,pair_direct_sum,0.00016534292080905288,True,pair_direct_sum,0.00016534292080905288,True
UCIT/IconQA:80711,UCIT/IconQA,1,0.9710433483123779,1.1600123643875122,0.40480971336364746,0.4940739572048187,0.4411325752735138,0.4623331129550934,2,2,2,2,2,2,False,False,False,False,False,False,single1,0.40480971336364746,False,pair_direct_sum,0.4411325752735138,False,-0.03632286190986633,-0.02120053768157959,False,single1,0.40480971336364746,False,pair_direct_sum,0.4411325752735138,False
UCIT/IconQA:48613,UCIT/IconQA,20,0.6181021928787231,0.4513950049877167,0.6772128939628601,0.29540345072746277,0.3312835395336151,0.563610315322876,12,12,18,19,10,19,False,False,False,False,False,False,single0,0.4513950049877167,False,pair_l2,0.29540345072746277,False,0.1559915542602539,-0.2682068645954132,True,pair_l2,0.29540345072746277,False,pair_l2,0.29540345072746277,False
UCIT/IconQA:15523,UCIT/IconQA,2,3.7356348037719727,3.6029746532440186,0.0002748252882156521,0.002041965490207076,7.767664646962658e-05,1.1165778232680168e-05,The nail is about 1 inch long.,The nail is approximately 1 inch long.,2,2,2,2,False,False,True,True,True,True,single1,0.0002748252882156521,True,pair_direct_sum,7.767664646962658e-05,True,0.00019714864174602553,6.651086823694641e-05,False,pair_direct_sum,7.767664646962658e-05,True,rank16,1.1165778232680168e-05,True
UCIT/IconQA:8522,UCIT/IconQA,1,0.6654176115989685,0.4601089060306549,0.17442107200622559,0.379001647233963,0.35127127170562744,0.1044391468167305,0. odd,0,1,0,0,1,False,False,True,False,False,True,single1,0.17442107200622559,True,pair_direct_sum,0.35127127170562744,False,-0.17685019969940186,0.24683212488889694,False,single1,0.17442107200622559,True,rank16,0.1044391468167305,True
UCIT/IconQA:23659,UCIT/IconQA,2,0.7839188575744629,1.203037977218628,0.5269665122032166,0.5694054961204529,0.570888102054596,0.45462992787361145,1,Kevin,0,0,0,1,False,False,False,False,False,False,single1,0.5269665122032166,False,pair_l2,0.5694054961204529,False,-0.04243898391723633,0.11477556824684143,False,single1,0.5269665122032166,False,rank16,0.45462992787361145,False
UCIT/IconQA:13854,UCIT/IconQA,2,1.790934443473816,1.6190325021743774,0.0003948257362935692,0.441527396440506,0.03362064063549042,0.00014254382404033095,3,12,2,3,2,2,False,False,True,False,True,True,single1,0.0003948257362935692,True,pair_direct_sum,0.03362064063549042,True,-0.03322581489919685,0.03347809681145009,False,single1,0.0003948257362935692,True,rank16,0.00014254382404033095,True
UCIT/IconQA:44683,UCIT/IconQA,5,1.753924012184143,1.6981350183486938,0.428174763917923,1.1688917875289917,0.9391798973083496,0.1699448823928833,12,12,6,10,6,5,False,False,False,False,False,True,single1,0.428174763917923,False,pair_direct_sum,0.9391798973083496,False,-0.5110051333904266,0.7692350149154663,False,single1,0.428174763917923,False,rank16,0.1699448823928833,True
UCIT/IconQA:49882,UCIT/IconQA,7,4.417215824127197,4.185627460479736,0.21619538962841034,0.5069141387939453,0.31411898136138916,0.052286576479673386,The line is about 10 centimeters long.,The line is about 10 centimeters long.,7,7,7,7,False,False,True,True,True,True,single1,0.21619538962841034,True,pair_direct_sum,0.31411898136138916,True,-0.09792359173297882,0.2618324048817158,False,single1,0.21619538962841034,True,rank16,0.052286576479673386,True
UCIT/IconQA:33197,UCIT/IconQA,0,1.4300932884216309,0.5661409497261047,0.0036884471774101257,0.04231923818588257,0.1044277474284172,0.011223378591239452,1,70,0,0,0,0,False,False,True,True,True,True,single1,0.0036884471774101257,True,pair_l2,0.04231923818588257,True,-0.03863079100847244,0.031095859594643116,False,single1,0.0036884471774101257,True,rank16,0.011223378591239452,True
UCIT/IconQA:27105,UCIT/IconQA,3,2.8230535984039307,2.637310028076172,0.23639172315597534,0.13282936811447144,0.1728963404893875,0.06049994006752968,The line is about 10 paper clips long.,The line is about 10 paper clips long.,3,3,3,3,False,False,True,True,True,True,single1,0.23639172315597534,True,pair_l2,0.13282936811447144,True,0.1035623550415039,0.07232942804694176,False,pair_l2,0.13282936811447144,True,rank16,0.06049994006752968,True
UCIT/IconQA:105223,UCIT/IconQA,5,0.7020612359046936,1.0298839807510376,0.07059166580438614,0.19161958992481232,0.20303243398666382,0.07356170564889908,4,4,5,5,5,5,False,False,True,True,True,True,single1,0.07059166580438614,True,pair_l2,0.19161958992481232,True,-0.12102792412042618,0.11805788427591324,False,single1,0.07059166580438614,True,rank16,0.07356170564889908,True
